title,current_price,former_price,all_items_solds,brand_category,all_seller_info
"ASUS Chromebook Flip C302 Core m3, 4GB RAM, 64GB, 12.5"" Touch Screen, NO battery",£169.99,,,Brand new,"macnplease (3,308) 97.3%"
New listingASUS E201N VivoBook,£398.88to£728.88,,,Pre-owned,"cbccomputersystems (22,978) 100%"
New listingLenovo Thinkpad T14 AMD Ryzen 7 Pro 8 Core 16GB 256GB SSD AMD Radeon Webcam HDMI,£64.89,,,Parts only,"agmworld (3,459) 100%"
"LENOVO IdeaPad 1 15.6"" Laptop - AMD Ryzen 5, 256 GB SSD, Grey - REFURB-C",£99.99to£349.99,,,Pre-owned,"currys_clearance (75,441) 97.8%"
Lenovo Thinkpad W520 I7-2760QM No HDD Spares or Repairs,£4.00,,,Excellent - Refurbished,valibei (316) 100%
Lenovo Mixx 510 i5 8GB,£84.99,,,Very Good - Refurbished,inspire_apple (233) 100%
"Jumper Laptop 8GB LPDDR3 Memory 256GB Storage 13.3 Inch 1080P FHD IPS, Windows10",£7.99,,,Parts only,karh_2016 (607) 98.3%
HP EliteBook 840 G8 i5-1135G7 2.60GHz 16GB Ram 256GB SSD FHD Windows 11 Laptop,£40.00,,,Good - Refurbished,"newandusedlaptops4u (77,263) 99.6%"
Dell Latitude 3180 P26T - Intel Celeron N4120 - 4GB RAM - 128GB eMMC Laptop,£379.99,,,Very Good - Refurbished,orioncomputersuk (689) 99.6%
New listingLenovo ThinkPad L560 i5 - 8GB RAM - 128GB SSD-Fast Cheap Laptop(Pressure Mark),£299.99,,,Good - Refurbished,"c1phertech-laptops (8,018) 100%"
New listingmsi cyborg 15 15.6 gaming laptop,£179.99,,,Very Good - Refurbished,simonsara01255 (838) 100%
Red Hp Laptop,$20.00,,,Brand new,kepudd-0 (4) 0%
"New listingSamsung Galaxy Chromebook 11.6"" (64GB eMMC, Intel Celeron N4500, 1.10GHz, 4GB...",$20.00,,,Good - Refurbished,yathu00710 (49) 0%
"HP Laptop ZBook Studio X360 G5 Xeon 32GB RAM 256GB 512GB SSD P1000M Touch, G",£299.99,,,Very Good - Refurbished,"orbit365_uk (5,141) 99.7%"
"New listingDELL LATITUDE 5580, I5-6TH GEN, 8GB, 128GB NVME, 15.6"", WIN 11 PRO. REF 75",£499.99,,,Pre-owned,"cwl-uk1 (14,649) 99.3%"
"HP Chromebook Laptop 11 G5 EE 11.6"" Faulty Battery Not Turning Charging",£649.99,,,Pre-owned,"ccessex87 (2,811) 100%"
New listinglenovo laptop,£289.99,,,Pre-owned,abiogb-23 (1) 100%
HP ProBook 430 G5 i5 8th Gen 1.60GHz 8GB RAM 240GB SSD 14in Win11 Pro - Fair,£59.95,,,Pre-owned,"pre-loved-tech (6,029) 99.5%"
FAST CHEAP INTEL CORE i3/i5 WINDOWS 10 8GB RAM 240GB SSD/500GB HDD WI-FI LAPTOP,"£1,199.99",,,Pre-owned,"green-it-disposal (9,339) 98.5%"
Lenovo ThinkPad T470s - Intel Core i5-6300U 8GB RAM 256GB SSD Win 10 - Good,£83.00,,,Good - Refurbished,"innofinity-worldwide (131,441) 98.4%"
New listingLenovo ThinkPad L13 i5-10210U 10th Gen 8GB DDR4 RAM 256GB NVMe Windows 11 PRO,£100.00,,,Parts only,"protechcity (2,185) 99.4%"
"Dell Precision 17 IPS Intel Core i7-6820 32GB DDR4 NVme, NVidia GDDR5 Windows 11",£45.00to£55.00,,,Pre-owned,aaj2305-home (23) 100%
"LENOVO IdeaPad Duet 10.1"" 2 in 1 Chromebook - MediaTek P60T, 64 GB eMCP, Blue &",£189.99,,,Brand new,safap-22 (147) 100%
"New listingACEMAGIC 15.6"" Laptop Windows 11 Pro Intel 12th N-97 N-150 16GB DDR4 + 512GB SSD",£379.99,,,Good - Refurbished,acemagic-official-uk (102) 100%
New listingLenovo ThinkPad L390 Laptop Windows 11 13 FHD Intel i5 8265U 8GB 256GB SSD USB C,£9.99,,,Pre-owned,"bluecybercow (12,961) 99.8%"
New listingLenovo ThinkPad X13 i7-10510U 10th Gen 16GB 512GB SSD Windows 11,£79.99to£109.99,,,Pre-owned,"9t5junglist (1,000) 99.4%"
"New listingDell Latitude 3510 15.6"" Quad i5-10310U 8GB 512GB NVMe WIFI Windows 10 Laptop L4",£159.99,,,Pre-owned,"green-it-sales (3,810) 100%"
Google Pixelbook Go Laptop Touch ChromeBook i5 8th Gen Turbo 3.9GHz 16GB Good,£229.99,,,Pre-owned,"snatch-ach (18,740) 98.4%"
New listingFast Cheap Toshiba Gaming Laptop Intel Up To 3.10GHz 32GB RAM 1TB SSD Win11 PC,£229.99,,,Brand new,"noble_cruncher_shop (1,955) 99.2%"
"Dell Latitude 7290 12"" i5-8350U 8GB DDR4 256GB SSD Windows 11 Laptop",£649.99,,,Good - Refurbished,computers-rebooted (36) 100%
"HP EliteBook x360 830 G6 i5-8365U 256GB, 8GB RAM, Backlit Keyboard, 1080p Laptop",£289.99,,,Pre-owned,"elmarketplace (1,588) 99.2%"
New listingHP ENVY / AMD A10-9700P @1.80GHz / 8GB RAM / 1TB HDD / Win 11 HomeCharity item,£699.99,,,Parts only,"weeecharity (4,055) 99.1%"
New listingHP Stream 14S Laptop AMD3020e,£80.00,,,Pre-owned,"bigpoloben (2,512) 100%"
New listingAsus Lamborghini VX6 Netbook Dual Processor 512Gb SSD; 8Gb Ram,£99.99,,,Good - Refurbished,auctionere2 (167) 100%
New listingThinkpad X230 Laptop 2.50 GHz Core i5 6GB RAM - 2 Drives - Dual Boot - Brilliant,£79.00,,,Very Good - Refurbished,"bunkilla (4,867) 100%"
"New listingFast Cheap 14"" Gaming Laptop Intel Up To 3.10GHz 32GB RAM 1TB SSD Win11 Computer",£119.99,,,Pre-owned,"noble_cruncher_shop (1,955) 99.2%"
"Asus 15.6"" Laptop 8 GB RAM 512GB Intel® Core™ i3 Windows 11 Home - Silver",£259.99,,,Very Good - Refurbished,"ao (270,425) 98.1%"
"New listingHP 15- 3050U gw0502sa (Black) 15.6"" Laptop 2048mb AMD Radeon, 1TB HDD, RAM 8GB",£247.67,,,Pre-owned,"onlylooking2 (2,921) 100%"
"ASUS VivoBook X512DA AMD Ryzen 5 3500U 8GB RAM 256GB SSD 15.6"" - Grey - Good",£29.00,,,Opened – never used,"stockmustgo (81,018) 98.7%"
"HP EliteBook 830 G6 i5-8th Gen 16GB RAM 1TB SSD FHD 13.3"" Windows 11 Laptop",£55.00,,,Brand new,"gadgetsxpress7 (4,510) 99.5%"
"Dell Latitude 3520 |15.6"" Laptop | i5-1135G7 | 8GB RAM 256GB SSD | Windows 11",£135.95,,,Pre-owned,"rapid-it-recycling (4,830) 99.6%"
"Toshiba C50 15.6"" (1TB, 2.3MHz, 4GB) Laptop - Black",£374.99,,,Pre-owned,lsecars7 (292) 100%
"New listingLenovo X390 Laptop i5 8275u 256ssd 8 Gig Ram Win 11 13.3"" screen",£99.99,,,Pre-owned,traderenew (531) 99.2%
hp laptop windows 11,£99.00,,,Excellent - Refurbished,awaya7732 (3) 0%
New listingLenovo Thinkpad T14 Gen 4 Laptop i5-1335U CPU 16GB RAM 256GB SSD Windows 11 Pro,£159.46,,,Very Good - Refurbished,oliver-7146 (0) 0%
"Dell Latitude 5400 Laptop, 14"" Core i5 8th Gen, 8GB RAM, 512GB Windows 10 Pro",£110.00,,,Pre-owned,m19direct (111) 97.7%
"Lenovo V130-15IKB, i5-7200U, 8GB RAM, 2.50Ghz 240GB SSD, 15.6"" Laptop",£120.00,,,Pre-owned,ehtiza_68 (0) 50%
"New listingHP 250 G6 Core i5-7200U 2.5 GHz 4 GB RAM 15.6"" REF 107",£325.00,,,Pre-owned,"cwl-uk1 (14,649) 99.3%"
New listingASUS Eee PC X101CH 1.60GHZ Netbook / Laptop Purple Fully Working,£25.00,,,Pre-owned,tnuafish1 (578) 100%
"Acer Laptop Chromebook 317 17.3"" Pentium Silver 128GB eMMC 4GB RAM Silver",£19.99,,,Pre-owned,"brandrange (17,061) 99.9%"
"New listingGAMING LAPTOP GTX 1660Ti, ASUS TUF FA506 15,6'' Ryzen 7 4800H, 8GB RAM",£300.00,,,Pre-owned,ms_buyback (4) 100%
Dell Latitude 5300 i5-8265U Quad Core 16GB Ram 256GB SSD FHD Windows 11 Laptop,£129.95,,,Very Good - Refurbished,"newandusedlaptops4u (77,263) 99.6%"
"Toshiba Satellite C855D-16H Laptop - AMD E2-1800, 6GB RAM, 919GB HDD, 15.6""",£124.99to£159.99,,,Brand new,gifthubstore (563) 97.8%
Lenovo ThinkPad T14 Gen 2 i5-1135G7 2.40GHz 16GB 512GB SSD FHD Windows 11 Laptop,£74.99,,,Pre-owned,"newandusedlaptops4u (77,263) 99.6%"
HP EliteBook 630 G9 Core i5-1245U 12th Gen 16GB 256GB SSD FHD Windows 11 Laptop,£419.99,,,Good - Refurbished,"newandusedlaptops4u (77,263) 99.6%"
HP EliteBook 630 G9 Core i5-1245U 12th Gen 16GB 256GB SSD FHD Windows 11 Laptop,£224.95to£349.95,,,Very Good - Refurbished,"newandusedlaptops4u (77,263) 99.6%"
"Dell Windows 11 Laptop Latitude 7320, Intel i5-1135G7,  8GB, 512GB SSD 13.3""",£124.99,,,Excellent - Refurbished,genus_tech (763) 100%
Dell Vostro 15 3515 AMD Ryzen 5 3450U 16GB Ram 256GB FHD Windows 11 Laptop,£149.00to£299.00,,,Pre-owned,"newandusedlaptops4u (77,263) 99.6%"
"ASUS VivoBook 15.6"" OLED Laptop  16GB RAM 1 TB SSD Win 11",£119.99,,,Pre-owned,"laptopoutletdirect (114,724) 98.7%"
"HP ZBook 17 G3 laptop, Intel core i7, 16GB RAM, 256 GB SSD, Windows 11 Pro, WiFi",£245.00,,,Pre-owned,"pwyc-ltd (5,250) 100%"
HP ZBook 14U G6 FHD Core i7-8665U 32GB Ram 512GB SSD FHD Windows 11 Pro Laptop,£170.00,,,Opened – never used,"newandusedlaptops4u (77,263) 99.6%"
"New listingHP Spectre x360 16"" 2-in-1 Intel Core Ultra 7 16GB 1TB SSD GeForce RTX 4050",£349.00,,,Pre-owned,mastan-7172 (2) 100%
"Toshiba C50 15.6"" (1TB, 2.3MHz, 4GB) Laptop - Black",£159.00to£299.00,,,Pre-owned,lsecars7 (292) 100%
New listinghp ProBook 450 G8 i5 11th Gen 2.40GHz 8GB RAM 256GB SSD 15.6in in Silver - Good,£124.99,,,Parts only,"pre-loved-tech (6,029) 99.5%"
"New listingMicrosoft Surface Pro 7 12.3"" Touch, i5-1035G4, 10th Gen 8GB RAM, 128GB SSD",£219.97,,,Pre-owned,villageonecorp (348) 100%
"HP Elitebook 820 G3 12.5"" Laptop - 6th Gen i5 / 8GB RAM / 240GB SSD / Win 11 Pro",£70.00,,,Opened – never used,"citruk (3,962) 99.3%"
Lenovo Thinkpad T460 i3-6100U 2.40GHz 8GB Ram 128GB SSD Windows 11 Webcam Laptop,£105.00,,,Pre-owned,"newandusedlaptops4u (77,263) 99.6%"
laptops,£110.00,,,Very Good - Refurbished,matpad-27 (0) 0%
ASUS Vivobook Go 15 E1504FA Laptop AMD Ryzen 3 7320U 8GB DDR4 NEW USE CODE £254,£130.00,,,Pre-owned,"myelectroworld (2,532) 99%"
Lenovo ThinkPad T14s Gen 2 i7-1185G7 3.00GHz 32GB Ram 512GB Windows 11 Laptop,£159.00to£299.00,,,Very Good - Refurbished,"newandusedlaptops4u (77,263) 99.6%"
Getac V110 G3 i5-6200U 16GB 1TB SSD Rugged TouchSCR Webcam GPS WWAN Build Yours!,£283.00,,,Very Good - Refurbished,"kundracomputers (16,628) 99.4%"
"ASUS VivoBook 15 X1504ZA-NJ105W Laptop Core i7-1255U 8GB 512GB SSD 15.6"" FHD W11",£135.00,,,Brand New,"laptopoutletdirect (114,724) 98.7%"
"Jumper Laptop 8GB LPDDR3 Memory 256GB Storage 13.3 Inch 1080P FHD IPS, Windows10",£329.99,,,Brand New,karh_2016 (607) 98.3%
HP ZBook Fury 15 G7 FHD i7-10850H 2.70GHz 32GB Ram 512GB Windows 11 Pro Laptop,£259.99,,,Very Good - Refurbished,"newandusedlaptops4u (77,263) 99.6%"
Cloud Gaming Chromebook touchscreen laptop HD 2.2 GHz 4GB 16GB HDMI Play store,£249.99,,,Excellent - Refurbished,"techyteam (48,406) 99.5%"
"New listingCheap Sleek ASUS Gaming Laptop 14"" FHD Intel 10th Gen Up to 4.2GHz Quad Win11 PC",£99.99,,,Good - Refurbished,"noble_cruncher_shop (1,955) 99.2%"
"New listingDell Latitude 5420 Core i5-1135G7 2.4GHz 16GB 256GB SSD 14.1"" Win 11 REF 136",£219.99,,,Brand new,"cwl-uk1 (14,649) 99.3%"
"Dell Latitude 5480 14"" i5-6300U 16GB DDR4 240GB SSD Windows 11 Laptop",£150.00,,,Pre-owned,computers-rebooted (36) 100%
Dell XPS 17 Gaming Laptop i7 CPU 1TB 3 GB GPU 16 GB RAM FHD,£473.25,,,Very Good - Refurbished,"powerimp_electronics (1,352) 98.6%"
FAST CHEAP CORE i3 i5 LAPTOP 8GB RAM SSD HDD WINDOWS 10 HDMI WEBCAM USB Wi-Fi,£175.00,,,Pre-owned,"birmingham-av (11,761) 98.8%"
HP Elitebook 830 G5 Laptop Intel Core i7 8550U 16GB RAM 512GB SSD Win 11 Renewed,£100.00,,,Pre-owned,"dr.memory (174,175) 99.7%"
New listingDell XPS 13 P54G 9350 i5 7th Gen Laptop Faulty For Spares,£15.00,,,Good - Refurbished,"techco-uk (2,539) 99.1%"
"New listingHP Pavilion 14 - Intel® Core™ i5-1135G7, 8GB RAM, 512GB SSD - White & Rose Pink",£20.00,,,Pre-owned,ferenkrebes-0 (206) 100%
HP ProBook 430 G5 i5 8th Gen 1.60GHz 8GB RAM 240GB SSD 14in Win11 Pro - Fair,£199.95,,,Pre-owned,"pre-loved-tech (6,029) 99.5%"
FAST CHEAP INTEL CORE i3/i5 WINDOWS 10 8GB RAM 240GB SSD/500GB HDD WI-FI LAPTOP,£449.00,,,Good - Refurbished,"green-it-disposal (9,339) 98.5%"
7'Inch Mini Laptop Computer Quad Core Android 12.0 Netbook 2GB RAM+32GB ROM,£199.99,,,Parts only,"business*uk (8,056) 98.7%"
"Dell Latitude 3520 |15.6"" Laptop | i5-1135G7 | 8GB RAM 256GB SSD | Windows 11",£100.00,,,Brand new,"rapid-it-recycling (4,830) 99.6%"
"New listingLenovo Flex 4 14"" Touch 2 in 1 Convertible x360 Fast Laptop Intel CPU 8GB RAM",£399.99,,,Very Good - Refurbished,"noblecruncher_com (1,968) 98.6%"
"Panasonic Toughbook CF-D1, i5 6th Gen Mk 3,16GB RAM Windows 11 Pro Engineers Tab",£349.99,,,Pre-owned,"toughbook-outlet (12,160) 99.8%"
"Dell Latitude 5400 Laptop, 14"" Core i5 8th Gen, 8GB RAM, 512GB Windows 10 Pro",$20.00,,,Good - Refurbished,m19direct (111) 97.7%
New listingJobLot 4x Laptops - FAULTY - Spares Only #001,$20.00,,,Brand new,b-spares (731) 100%
Lenovo ThinkPad X220 Laptop,£349.99,,,Very Good - Refurbished,the_laptop_and_phone_shop (39) 100%
New listingFast Cheap Gaming Laptop Ryzen 5 Quad 3.70GHz 32GB RAM 1TB SSD Win11 Computer PC,£359.00,,,Good - Refurbished,"noblecruncher_com (1,968) 98.6%"
"ASUS ZenBook 13 Laptop Ryzen 7 6800U 16GB 512GB SSD 13.3"" 2.8K OLED Touch Win 11",£299.99,,,Good - Refurbished,"laptopoutletdirect (114,724) 98.7%"
Dell Vostro 15 3510 Core i5-1135G7 2.40GHz 16GB Ram 512GB FHD Windows 11 Laptop,"£1,099.99",,,Pre-owned,"newandusedlaptops4u (77,263) 99.6%"
"New listingPackard Bell p5ws0 15.6"" Laptop Intel Core i5-2410M 3GB 500GB, NO OS",£299.99,,,Pre-owned,"hainault_treasures (14,785) 99.8%"
Geo GeoBook 1E 12.5 in Laptop Celeron N3450 1.10 GHz 4GB 64 GB eMMC Win 10 Pro,£349.99,,,Pre-owned,bargelectric (379) 99.5%
TOUCH SCREEN Lenovo ThinkPad X380 i5-8250U 8GB 256GB SSD Win 11 Pro Laptop,£799.63,,,Good - Refurbished,"birmingham-av (11,761) 98.8%"
"Lenovo Ideapad S130-11IGM Laptop Intel Celeron N3350 1.10GHz 4GB RAM, 32GB SSD",£99.99,,,Excellent - Refurbished,pcfonetech (0) 0%
"Twelve South 12-2040 Forté  Adjustable Stand, for iPhone MagSafe charger Refurb",£139.95,,,Parts only,"itstor (137,923) 99.3%"
"New listingLenovo ThinkPad T480S 14"" i5 12GB 256GB SSD Windows 11 V-Good Battery Laptop - A",£235.00,,,Pre-owned,"itresale_uk (3,716) 98.7%"
New listingFast Cheap Toshiba Gaming Laptop Intel Up To 3.10GHz 32GB RAM 1TB SSD Win11 PC,£99.99,,,Good - Refurbished,"noblecruncher_com (1,968) 98.6%"
Ergo Toughbook S15H Hardcase Pro 781 Core i3 4th Gen 4gb RAM PARTS/- BIOS LOCKED,£124.99,,,Very Good - Refurbished,"think_tech_it (1,266) 100%"
Laptop,£10.00,,,Brand new,alexwaw_94 (2) 100%
Dell XPS 13 7390 (i5-10210U 128GB SSD 8GB RAM),£299.99,,,Excellent - Refurbished,rich9124 (192) 100%
"Dell E5470 14"" Intel Core i7 / i5 upto 1TB SSD, Webcam, Office, Mac OS or Win 11",£549.99,,,Pre-owned,"aaj2305 (1,198) 99.6%"
"New listingHP ProBook 450 G5 15.6"" Laptop Core i5-8250U 8GB DDR4 256GB SSD",£329.99to£509.99,,,Very Good - Refurbished,gp9dy70 (4) 100%
"Dell Precision 17 IPS Intel Core i7-6820 32GB DDR4 NVme, NVidia GDDR5 Windows 11",£419.99,,,Pre-owned,aaj2305-home (23) 100%
"Lenovo ThinkPad Yoga 11e 5th Gen touchscreen, 4gb Ram, 256gb SSD win10, type C",£135.95,,,Parts only,kayii23 (349) 100%
PICTURE OF A LAPTOP LAPTOP XXII2v12-/ AUCTION1,£539.99,,,Pre-owned,"00mastermind (1,008) 98.7%"
CUSTOM FAST CHEAP LAPTOP Intel Core i3/i5 - Windows 10 - WiFi,£79.99to£109.99,,,Pre-owned,gigagaming (721) 98%
SUPER FAST LINUX UBUNTU LAPTOP INTEL CORE I5 16GB RAM 1TB HD SSD WEBCAM WARRANTY,£229.00,,,Good - Refurbished,"gadgetsxpress7 (4,510) 99.5%"
New listingLenovo IdeaPad Slim 3  14 inch HD Laptop Intel Core i5 12450H 16GB RAM 512GB SSD,£15.00,,,Good - Refurbished,ellwatso-933 (173) 98%
ASUS VivoBook 15 Intel Core i5-1235U 8GB RAM 512GB SSD 15.6 inch Full HD Win 11H,£119.99,,,Pre-owned,"laptopoutletdirect (114,724) 98.7%"
Microsoft Surface Laptop  4 i7- 1185G7  16GB RAM 256GB SSD TouchScreen Win 11 P,£349.00,,,Pre-owned,"taketechshop (2,862) 98.9%"
"New listingAcer Aspire ES1-531-C8DA 15.6"" (1TB, Intel Celeron, Notebook - Black",£99.99to£199.99,,,Good - Refurbished,natbl_7907 (6) 100%
"New listingMSI - GS66 Stealth 15.6"" Gaming Laptop - Intel® Core™ i7, RTX 3070 Ti, 1 TB SSD",£269.99,,,Pre-owned,darramon1 (0) 0%
HP Stream 14s-dq0012na Laptop - Celeron®  with Microsoft 365 Personal 1 year,£25.00,,,Excellent - Refurbished,"hpstoreuk (28,391) 99.1%"
"New listingLenovo ThinkPad T61 14.1"" CORE2DUO T7100 1.8GHZ 3GB RAM 80GB HDD WIN 10 PRO,SL18",£350.00,,,Excellent - Refurbished,"comm-2648 (9,691) 99.8%"
"CHEAP  HP 250  G7 Laptop  Intel Celeron 8GB 240GB SSD 15.6"". Windows 10",£129.95,,,Pre-owned,bespokeordersdirectorate (356) 98.9%
GETAC V110 G4 2.70GHz Core-i5  16GB RAM 256GB SSD TOUCH 4G/LTE Windows 10 Pro,£124.99to£159.99,,,Parts only,"brookheimer (1,591) 99.3%"
New listinglenovo thinkpad V110 Laptop,£87.77,,,Parts only,davidued0 (20) 100%
Lenovo ThinkPad X220 Laptop,£249.99,,,Pre-owned,the_laptop_and_phone_shop (39) 100%
"Lenovo ThinkPad T470S 14"" Full HD Core i7-6600U 4GB RAM 256GB SSD",£149.00,,,Pre-owned,bargain_revolution (183) 98.3%
"Acer CB515 15.6"" Chromebook Grey / Intel I3 / 8GB RAM / 256GB SSD",£325.00,,,Pre-owned,"jstelectronicsltd (4,989) 99.9%"
Portable 10'' Laptop Windows 11 Notebook 8GB+128GB Intel Celeron Quad-Core WIFI,£175.00,,,Pre-owned,"nbddirectuk (1,889) 99.7%"
New listingDell Inspiron 1520 Laptop PP22L Black & Silver Intel Celeron CPU,£99.99,,,Pre-owned,spareshopuk (763) 100%
"HP 14-ck0517sa 14"" Intel® Core™ i5 Laptop - 256 GB SSD, 4GB RAM, Silver",£125.00,,,Pre-owned,amepr_77 (1) 0%
"New listingHP ProBook 650 G4 15.6""  Core i5-8250U 1.6GHZ,FAULTY SPARES,SL31",£229.95to£345.45,,,Pre-owned,"comm-2648 (9,691) 99.8%"
Samsung Galaxy Book2 Business Laptop Intel Core i5-1240P 8GB 256GB SSD 14 in FHD,£729.99,,,Good - Refurbished,"laptopoutletdirect (114,724) 98.7%"
7'' Mini Laptop Computer Quad Core Android 12.0 Netbook 2GB RAM+32GB ROM For Kid,£329.99,,,Brand new,"nbddirectuk (1,889) 99.7%"
Samsung Galaxy Book2 Business Laptop Intel Core i5-1240P 8GB 256GB SSD 14 in FHD,£34.99,,,Brand new,"laptopoutletdirect (114,724) 98.7%"
7'' Mini Laptop Computer Quad Core Android 12.0 Netbook 2GB RAM+32GB ROM For Kid,£39.00,,,Pre-owned,"nbddirectuk (1,889) 99.7%"
Dell Latitude 5320 i5-1145G7 2.60GHz 16GB Ram 256GB SSD FHD Windows 11 Laptop,£220.00,,,Pre-owned,"newandusedlaptops4u (77,263) 99.6%"
Acer Aspire 5 Pro Laptop A517-53 Grey #nb,£69.99,,,Pre-owned,acer_store_uk (160) 100%
HP Elitebook 840 G7 Laptop Core i7 10510U 16GB RAM 512GB SSD Win 11 Renewed,£8.99,,,Brand new,"dr.memory (174,175) 99.7%"
Acer Aspire 5 Laptop A517-53 Grey,£189.98,,,Pre-owned,acer_store_uk (160) 100%
"Lenovo Chromebook 500e 11.6"" 2nd Gen Intel Celeron 4100 4GB 32GB Touch 2in1 A+",£159.00to£299.00,,,Pre-owned,"cosmac (14,215) 98.9%"
Windows 7 Laptop Office Ready 250GB HDD 3GB Ram Wifi Ready,£29.99,,,Pre-owned,its.bargain (187) 100%
Microsoft Surface Pro 4 Intel i5 8GB RAM 256GB SS Cracked glass on screen,£30.00,,,Pre-owned,anikokadar (942) 100%
"New listingFast Cheap 14"" Gaming Laptop Intel Up To 3.10GHz 32GB RAM 1TB SSD Win11 Computer",£195.00,,,Pre-owned,"noblecruncher_com (1,968) 98.6%"
New listingASUS VivoBook with Microsoft Office 365 E410MA 14 Inch Full HD Laptop 4gb RAM,£99.95to£184.95,,,Pre-owned,nsol9038 (872) 98.7%
New listingAcer Aspire 3 A315-56-59RX i5 Win 11 Pro 12GB RAM 500GB M.2 SSD,£49.41,,,Pre-owned,lessm96 (4) 100%
"New listingLenovo Miix 520-12IKB Intel i5-8250U 8GB RAM 256GB Usb-C  12.2"" 2 in 1 ,SL10,,",£210.00,,,Brand new,"comm-2648 (9,691) 99.8%"
Lenovo ThinkPad T490 Core i7-8565U 16GB Ram 512GB SSD FHD Webcam HDMI Laptop,£224.95to£349.95,,,Parts only,"newandusedlaptops4u (77,263) 99.6%"
HP ZBook 15 G6 Workstation i7-9750H 16GB Ram 512GB NVIDIA Quadro T2000 Laptop,£79.00,,,Pre-owned,"newandusedlaptops4u (77,263) 99.6%"
Geo GeoFlex 110 GE325-UK-1 11.6in Laptop Celeron N4020 4GB 64GB eMMC Win 11 Home,£10.00,,,Parts only,"pro-avit.london (63,128) 99.6%"
HP ZBook 14U G5 FHD Core i7-8650U 16GB 500GB SSD AMD Radeon Pro WX 3100 Laptop,£84.99to£134.99,,,Brand new,"newandusedlaptops4u (77,263) 99.6%"
New listingLaptop HP,£139.99to£259.99,,,Brand new,golden21154 (0) 0%
ASUS Vivobook Go 15 E1504FA Laptop AMD Ryzen 3 7320U 8GB DDR4 NEW USE CODE £254,£379.99,,,Brand New,"myelectroworld (2,532) 99%"
Dell Latitude E7480 Core i5-6300U 16GB Ram 256GB  Windows 11 Laptop Webcam Hdmi,£399.99,,,Brand New,plusit2023 (281) 98.5%
"New listingSamsung Galaxy Chromebook 11.6"" 64GB  Intel Celeron N4500 1.10GHz 4GB RAM Silver",£399.90,,,Brand new,tem-7924 (0) 0%
"New listingMicrosoft Surface Pro 5 Core i5 7300U 2.70GHz 8GB RAM 256GB SSD 12"" 2in1 762",£50.00,,,Brand new,"rectech_notebooks (12,405) 99.7%"
"New listingHP 250 G7 NoteBook 15.6"" Laptop Intel Core i5-8265U 8GB DDR4 256GB NVMe SSD",£600.00,,,Very Good - Refurbished,"computerhive (54,847) 99.8%"
Dell Latitude C400 Laptop - Grey **KEYBOARD FAILURE & BEEPS CONTINUOUSLY**,£179.00,,,Brand new,rabbitsreselling (941) 97.2%
Dell Latitude 7280 - Intel Core i5-6200U - 8GB RAM - 256 SSD,£9.99,,,Excellent - Refurbished,"stonerefurb (13,426) 99.4%"
"New listingDELL LATITUDE 3189 2 IN 1 INTEL CELERON 11.6"" 128GB SSD WINDOWS 11 TOUCHSCREEN",£84.00,,,Brand new,moj0979 (199) 93.3%
"Lenovo IdeaPad 3 15IAU7 Laptop 15.6"" Full HD i3-1215U 4GB 128GB 82RK009TUK #A",£378.95,,,Excellent - Refurbished,"tekshop (29,715) 99.5%"
"Acer Chromebook 12"" Spin 512 Intel Pentium Silver N5000 8GB-64GB A+ Grade Stylus",£80.00,,,Pre-owned,"cosmac (14,215) 98.9%"
Dell Latitude 5410 i5-10210U 10th Gen 16GB Ram 256GB SSD FHD Windows 11 Laptop,£125.00,,,Pre-owned,"newandusedlaptops4u (77,263) 99.6%"
Lenovo ThinkPad T490 Core i5-8265U 16GB Ram 256GB SSD FHD Windows 11 Pro Laptop,£88.00,,,Pre-owned,"newandusedlaptops4u (77,263) 99.6%"
"HP ProBook 6460B i5-2540M 2.60GHz intelcore Laptop  4GBRAM 320GB HDD, Windows xp",£199.97,,,Brand new,wah6602 (19) 100%
"New listingAsus Laptop Vivobook 15 Core i3 15.6"" 8GB RAM 512GB SSD Silver",£219.98,,,Pre-owned,"electrical-deals (72,882) 98.6%"
New listingCHEAP Lenovo ThinkPad W530 Laptop Core i7-3720QM 8Gb RAM 128Gb SSD K2000M Quadro,£19.99,,,Pre-owned,"laptopsonlinedirect (7,409) 100%"
"LENOVO IdeaPad 1 15.6"" Laptop - AMD Ryzen 5, 256 GB SSD, Grey - REFURB-C",£150.00,,,Good - Refurbished,"currys_clearance (75,441) 97.8%"
E CAFE Laptop,£9.99,,,Good - Refurbished,carrot90 (884) 100%
"New listingLenovo IdeaPad Flex 5 15IIL05 15.6"" 2-in-1 Laptop Core i5 256GB SSD 8GB RAM",£504.99,,,Very Good - Refurbished,bgjthomas (90) 100%
"Geo Geoflex 110 Laptop Celeron N4020 4GB 64GB eMMC 11.6"" Touch 1 Year 365",£100.00,,,Good - Refurbished,"laptopoutletdirect (114,724) 98.7%"
Windows 11 Laprop TOSHIBA SATELLITE PRO R40 Intel 4GB RAM 128GB SSD Wifi Office,$20.00,,,Brand new,e.bargainstocks (75) 100%
ASUS TUF F15 Gaming Laptop Intel Core i7-11800H 16GB RAM 512GB SSD Win 11 Home,$20.00,,,Brand new,"laptopoutletdirect (114,724) 98.7%"
